code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_nl	product_name_no	product_name_pt	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_gl	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	oleic-acid_value	oleic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	iodine_value	iodine_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	off:environmental_score_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8480010279504		es			Pizza fresca 4 quesos masa fina																Eroski	eroski		Comidas preparadas, Pizzas - empanadas y quiches, Pizzas, en:Vegetarian pizzas, Pizzas de queso, Pizza de cuatro quesos	en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:vegetarian-pizzas,en:cheese-pizzas,en:four-cheese-pizza	Punto Verde, Sin grasas hidrogenadas, Sin aceite de palma, Nutriscore, Nutriscore D	en:green-dot,en:no-hydrogenated-fats,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-d	España	en:spain	Eroski	eroski	0																												100g	100g			261	kcal	11	g	5.9000000953674	g	29	g	1.7999999523163	g			11	g	1.3999999761581	g	0.55999999046324	g			261	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	14																App - yuka, Apps, app-elcoco
8420947604970		es			Masa empanada																Ayala	ayala						España	en:spain			0																												100g	100g			370	kcal	19	g	7.2	g	44	g	3	g			5.8	g	1.3	g	0.52	g			370	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - yuka, Apps
8480013321163		es			Masa para pizza spar																Spar	spar						España	en:spain	Spar	spar	0																												100g	100g			268	kcal	5.2	g	0.7	g	46.7	g	1.8	g			7.8228	g	2.28	g	0.912	g			268	kcal																																																																											unknown	unknown																	App - yuka, Apps
8480017800008		es			Pizza Masa fina reina																Dia	dia		Congelados, Comidas preparadas, Pizzas - empanadas y quiches, Pizzas, Pizza y tartas congeladas, Pizzas congeladas	en:frozen-foods,en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:frozen-pizzas-and-pies,en:frozen-pizzas			España	en:spain			0																												100g	100g			203	kcal	6.6	g	3	g	25.9	g	2.9	g			9.4	g	1.1	g	0.44	g			203	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	c	6																App - yuka, Apps
8421691315549		es			Masa de hojaldre																Alipende	alipende		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough			España	en:spain			0																												100g	100g			365	kcal	19.8	g	10.9	g	41	g	1.6	g			5.3	g	1	g	0.4	g			365	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	18																App - yuka, Apps
8430807011886		es			Masa de hojaldre																Alimerka	alimerka						España	en:spain			0																												100g	100g			395	kcal	23.4	g	10.7	g	36.5	g	2.5	g			5.9	g	0.96	g	0.384	g			395	kcal																																																																											unknown	unknown																	App - yuka, Apps
8410564005007		es			Masa filo																Hacendado	hacendado				Halal, Kosher	en:halal,en:kosher	España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - yuka, Apps
8410282205024		es			Bolitas de coco	Bolitas Coco Estepeña						Masa de coco bañada con chocolate negro					180g				La Estepeña	la-estepena		Botanas, Snacks dulces, Dulces, Alimentos festivos, Gastronomía navideña, Dulces de Navidad, Bolitas de coco recubiertas de chocolate	en:snacks,en:sweet-snacks,en:confectioneries,en:festive-foods,en:christmas-foods-and-drinks,en:christmas-sweets,en:chocolate-covered-coconut-balls	Punto Verde	en:green-dot	Francia, España	en:france,en:spain	Consum	consum	0																	Azúcar, coco 25% (coco, conservador (_E220_)), cobertura de chocolate negro 18% (azúcar, pasta de cacao,manteca de cacao, emulgente (lecitina de _soja_), aroma natural de vainilla), jarabe de glucosa, agua, _leche_ condensada (_leche_, azúcar, _lactosa_), conservantes (E202, E200), acidulante (E330).						Leche, Soja, Dióxido de azufre y sulfitos, E220	en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites,es:e220	Huevos, Gluten, Frutos de cáscara, Granos de sésamo	en:eggs,en:gluten,en:nuts,en:sesame-seeds		100g	100g	1984	kJ	474	kcal	20.5	g	17.2	g	65.2	g	54.2	g			3.1	g	0.05	g	0.02	g			1984	kJ																																																																								en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	30	unknown		1		-5	-15		0								App - yuka, Apps, App - El CoCo
0037297122207		es		Amarillo instant yellow corn masa flour														0.25 cup (30 g)					Azteca Milling Co.	Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products	Sin gluten	en:no-gluten	España, Estados Unidos	en:spain,en:united-states			0																Corn treated with hydrated lime.												100g	100g			366.6667	kcal	3.3333	g	0	g	76.6667	g	3.3333	g	3.3	g	10	g	0	g	0	g			366.6667	kcal	0	g	3.33	g			0	g	0	mg			0	IU	0	mg											67	mg			1.2	mg																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	a	-1										2018-08-21T00:00:00Z	Flours & Corn Meal	LI	559989	2018-08-21T00:00:00Z	2019-04-01T00:00:00Z	App - elcoco, Apps, Databases, database-usda, App - yuka, App - El CoCo
8437013132015		es			Masa pizza																Cal Fruitós	cal-fruitos		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain			0																												100g	100g			122	kcal	3	g	2	g	16	g	1	g			7	g	1	g	0.4	g			122	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	c	4																App - yuka, Apps
8420813193966		es			Masa madre en polvo para pan							Preparado de harina con masa madre					200 g		Plástico	en:plastic	Harimsa	harimsa		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Harinas de origen vegetal	en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours	Punto Verde, Recicla amarillo	en:green-dot,es:recicla-amarillo	España	en:spain	El corte inglés	el-corte-ingles	0							Murcia,España	murcia,espana									Harina de centeno tostado, masa madre de _centeno_ 30 %, harina de _centeno_, sémola de _trigo_						Gluten	en:gluten	Granos de sésamo, Soja	en:sesame-seeds,en:soybeans		100g	100g	1450	kJ	342	kcal	2.4	g	0.4	g	67.4	g	5	g	3.5	g	11.3	g	0.1	g	0.04	g			1450	kJ																																											1	en:pot	en:recycled-plastic	en:recycle			1	en:lid	en:recycled-plastic	en:recycle																						1	en:1-unprocessed-or-minimally-processed-foods	a	0																App - yuka, Apps
8436018838724		es			Masa quebrada sin gluten ni lactosa																							España	en:spain			0																												100g	100g			427	kcal	19	g	9	g	58	g	2	g			1	g	2	g	0.8	g			427	kcal																																																																											unknown	unknown																	App - yuka, Apps
3560071151461	16253	es			Pepperoni	Pepperoni						Pizza de masa fina con edam, mozzarella, pepperoni ahumado y mini-pepperoni ahumado - Producto precocinado ultracongelado.	"Pizza pâte fine à base d'édam, mozzarella, pepperoni fumé et mini-pepperoni fumé - Surgelée."				320 g		Plástico, Papel	en:plastic,en:paper	Carrefour	carrefour		Congelados, Comidas preparadas, Pizzas - empanadas y quiches, Pizzas, Pizza y tartas congeladas, Pizzas congeladas, Pizzas de pepperoni	en:frozen-foods,en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:frozen-pizzas-and-pies,en:frozen-pizzas,en:pepperoni-pizzas	Nutriscore, Nutriscore C	en:nutriscore,en:nutriscore-grade-c	Francia, España	en:france,en:spain	Carrefour	carrefour	0																	"Harina de _trigo_, puré de tomate, _edam_ 8,6%, _mozzarella_ 8,6%, pepperoni ahumado 7,8% (carne de cerdo, grasa de cerdo, sal, extractos de especias, dextrosa, especias, jarabe de glucosa, azúcar, antioxidantes: eritorbato sódico y extractos de romero, conservador: nitrito sódico, ahumado natural), agua, mini-pepperoni ahumado 6,2% (carne de cerdo, grasa de cerdo, sal, dextrosa, especias, extractos de especias, azúcar, antioxidantes: eritorbato sódico y extractos de romero, conservador: nitrito sódico, ahumado natural), aceite de colza, levadura, sal, azúcar, plantas aromáticas, especias, ajo.
Puede contener trazas de apio.
Esta pizza se ha preparado con 185g de masa y 180g de guarnición."	"Farine de _blé_, purée de tomates, _édam_ 8,6%, _mozzarella_ 8,6%, pepperoni fumé 7,8% (viande de porc, gras de porc, sel, extraits d'épices, dextrose, épices, sirop de glucose, sucre, antioxydants : erythorbate de sodium et extraits de romarin, conservateur : nitrite de sodium, fumée naturelle), eau, mini-pepperoni fumé 6,2% (viande de porc, gras de porc, sel, dextrose, épices, extraits d'épices, sucre, antioxydants : erythorbate de sodium et extraits de romarin, conservateur : nitrite de sodium, fumée naturelle), huile de colza, levure, sel, sucre, plantes aromatiques, épices, ail.
Peut contenir des traces de céleri.
Cette pizza a été préparée avec 185g de pâte et 180g de garniture."					Gluten, Leche, Edam, Mozzarella	en:gluten,en:milk,en:milk,en:milk	Apio	en:celery		100g	100g	1099	kJ	263	kcal	13	g	4.7	g	23	g	2.6	g	2.6	g	12	g	1.3	g	0.52	g			1099	kJ																																													en:plastic						en:paper						"Consumir preferentemente antes de la fecha indicada en el lateral del envase. Conservar 24 horas en el frigorífico, 3 días en el congelador del frigorífico y hasta la fecha de durabilidad mínima en un congelador*** a -18ºC.
ATENCIÓN, NO VOLVER A CONGELAR UNA VEZ DESCONGELADO."	"À consommer de préférence avant la date indiquée sur le côté de l'emballage. À conserver 24 heures au réfrigérateur, 3 jours dans le compartiment à glace du réfrigérateur et jusqu'à la date de durabilité minimale dans un congélateur*** à -18°C.
ATTENTION, NE PAS RECONGELER APRÈS DÉCONGÉLATION."			"En el horno:
1. Precalentar el horno a 225°C para un horno tradicional o a 200ºC para un horno de convección.
2. Sacar la pizza del envase de cartón y retirar el envoltorio plástico de protección.
3. Colocar la pizza en la rejilla del horno a media altura y hornearla durante aproximadamente 10-12 minutos.
4. La pizza estará lista cuando el queso esté totalmente fundido y los bordes dorados."	"Au four : 
1. Préchauffez votre four à 225°C pour un four à chaleur traditionnelle ou à 200°C pour un four à chaleur tournante.
2. Retirez la pizza de son étui carton et enlevez le film plastique de protection.
3. Placez la pizza surgelée sur la grille de cuisson à mi-hauteur du four et laissez-la cuire pendant environ 10 à 12 minutes.
4. La pizza est prête à être servie lorsque le fromage est bien fondu et le bord bien doré."					Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France				en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-11	1	0								App - yuka, Apps, Producers, Producer - carrefour, App - Open Food Facts, Producer - carrefour-espana
8413080571674		es			Masa para pizza												260 g									Hecho en Francia	en:made-in-france	España	en:spain			0																												100g	100g			268	kcal	5.2	g	0.7	g	46.7	g	1.8	g			7.8	g	2.28	g	0.912	g			268	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - yuka, Apps
8436018838717		es			Masa de empanada sin gluten												500 g				Adpan	adpan				Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - elcoco, Apps, App - El CoCo, App - Yuka
8420878060623		es			Pizza familiar barbacoa masa fina							Pizza barbacoa					580 g		Plástico, en:hdpe-high-density-polyethylene	en:plastic,en:hdpe-high-density-polyethylene	Palacios	palacios		Comidas preparadas, Pizzas - empanadas y quiches, Pizzas	en:meals,en:pizzas-pies-and-quiches,en:pizzas			España	en:spain	Consum	consum	0																	Guarnición (producto a base de queso (agua, queso (_leche_ pasteurizada, sal, estabilizante (E509), fermentos lácticos, cuajo), aceite de girasol, proteínas de la _leche_, antioxidante (E331iii), sal), salsa barbacoa 17% (agua, azúcar, tomate, vinagre de vino blanco, almidón modificado, sal, aromas, aroma de humo, extractos vegetales (_cebada_), estabilizante (E415), antioxidante (E330), cayena, conservador (E202)), carne barbacoa 8.6% (carne de cerdo, carne de vacuno, agua, cebolla, tomate, proteína de _soja_, sal, especias, aromas (_soja_), colorante (E150a), azúcar, aroma de humo, corrector de acidez (E330)), bacon sabor ahumado (panceta de cerdo, agua, estabilizante (E451i, E450iii, E450v), sal, azúcar, antioxidantes (E316, E331iii), dextrosa, aroma, aroma de humo, proteína de _soja_, conservadores (E250, E262i), extractos de especias, gelificante (E407)), especias), base (harina de _trigo_, agua, aceite de girasol, sal, azúcar, levadura, gasificantes (E450i, E500ii), almidón de _trigo_).						Gluten, Leche, Soja, Dióxido de azufre y sulfitos	en:gluten,en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites	Huevos, Pescado	en:eggs,en:fish		100g	100g	1029	kJ	245	kcal	8.2	g	2.8	g	32	g	4.9	g	1.9	g	9.8	g	1.5	g	0.6	g			1029	kJ																																													en:hdpe-2-high-density-polyethylene																										https://www.palacios.es/p/pizzas-frescas/familiar/pizza-familiar-barbacoa	en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches	4	en:4-ultra-processed-food-and-drink-products	d	13																App - elcoco, Apps, App - yuka, App - El CoCo
5000221604051		es			Brownie mix																Cadbury	cadbury		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough			España	en:spain			0																												100g	100g			425	kcal	18	g	3.5	g	58	g	46.8	g			5.7	g	0.66	g	0.264	g			425	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	e	24																App - yuka, Apps
3663219004770		es			Tortitas americanas																			Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough	Sin conservantes artificiales, Sin colorantes artificiales, Sin colorantes y conservantes artificiales, Sin colorantes	en:no-artificial-preservatives,en:no-artificial-colors,en:no-artificial-colours-and-preservatives,en:no-colorings	España	en:spain			0																												100g	100g			291	kcal	11	g	6.7	g	43	g	19	g			5.8	g	0.68	g	0.272	g			291	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	17																App - yuka, Apps
8430807011794		es			Masa de empanada																Alimerka	alimerka		Empanadas	en:pies			España	en:spain			0																												100g	100g			370	kcal	19.2	g	7.16	g	43.6	g	3	g	1.2	g	5.8	g	1.02	g	0.408	g			370	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	16																App - yuka, Apps
8431876277845		es			Masa para pizza estilo americana																Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain	Carrefour	carrefour	0																	"Harina De Trigo, Agua, Aceite De Girasol, Alcohol Etílico, Gasificantes (Difosfato Disódico, Carbonato Ácido De Sodio), Aceite De Oliva (1,1%), Gluten De Trigo, Sal, Emulgente (Mono , Digliceridos De Ácidos Grasos), Dextrosa, Almidón De Trigo, Levadura , Antioxidante (Ácido Ascórbico)"						Gluten, Leche	en:gluten,en:milk	Leche	en:milk		100g	100g	1177	kJ	279	kcal	4.9	g	1	g	48	g	3.1	g	1.5	g	7.8	g	1.9	g	0.76	g			1177	kJ																																							1.1	g																																en:cereals-and-potatoes	en:cereals-and-potatoes	4	en:4-ultra-processed-food-and-drink-products	d	12																App - yuka, Apps, Producers, Producer - carrefour-espana
8431876004991		es				Masa de hojaldre											500 g	50g	en:Cardboard	en:cardboard	Carrefour	carrefour		"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Masa de hojaldre
hojaldre"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,es:masa-de-hojaldre-hojaldre			España	en:spain	Carrefour	carrefour	0																		Ingredientes Masa de hojaldre ultracongelada. Ingredientes: Harina de trigo, agua, grasa de palma, aceite de girasol, sal, levadura desactivada (contiene trigo). agente de tratamiento de la harina: ácido ascórbico. Puede contener trazas de crustáceos, huevo, pescado, soja, lactosa, apio, mostaza y moluscos.					Soja	en:soybeans	Apio, Crustáceos, Huevos, Pescado, Leche, Moluscos, Mostaza, Soja	en:celery,en:crustaceans,en:eggs,en:fish,en:milk,en:molluscs,en:mustard,en:soybeans		100g	100g	1571	kJ	377	kcal	23	g	12	g	36	g	1.9	g	3.1	g	5.9	g	0.98	g	0.392	g			1571	kJ																																													en:cardboard																											en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	17																App - yuka, Apps, App - Open Food Facts, Producers, Producer - carrefour-espana
